"combo","FoodCode.x","Food_Description","FoodCode.y","Food_Description.y","FoodCode.jitter","FoodCode"
"75221001_Onions_mature_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75221001,"Onions_mature_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75221001"
"75221011_Onions_mature_cooked_from_fresh_fat_not_added_in_cooking",75221011,"Onions_mature_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75221011"
"75221011_Onions_mature_cooked_from_fresh_fat_not_added_in_cooking",75221011,"Onions_mature_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75221011"
"75221020_Onions_mature_cooked_or_sauteed_NS_as_to_form_fat_added_in_cooking",75221020,"Onions_mature_cooked_or_sauteed_NS_as_to_form_fat_added_in_cooking",NA,NA,NA,"75221020"
"75221020_Onions_mature_cooked_or_sauteed_NS_as_to_form_fat_added_in_cooking",75221020,"Onions_mature_cooked_or_sauteed_NS_as_to_form_fat_added_in_cooking",NA,NA,NA,"75221020"
"75221021_Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking",75221021,"Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking",NA,NA,NA,"75221021"
"75221021_Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",75221021,"Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",NA,NA,NA,"75221021"
"75221021_Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",75221021,"Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",NA,NA,NA,"75221021"
"75221021_Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75221021,"Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75221021"
"75221021_Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75221021,"Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75221021"
"75221021_Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75221021,"Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75221021"
"75221021_Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75221021,"Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75221021"
"75221022_Onions_mature_cooked_or_sauteed_from_frozen_fat_added_in_cooking",75221022,"Onions_mature_cooked_or_sauteed_from_frozen_fat_added_in_cooking",NA,NA,NA,"75221022"
"75221040_Onion_young_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75221040,"Onion_young_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75221040"
"75221041_Onion_young_green_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75221041,"Onion_young_green_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75221041"
"75221051_Onions_young_green_cooked_from_fresh_fat_not_added_in_cooking",75221051,"Onions_young_green_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75221051"
"75221051_Onions_young_green_cooked_from_fresh_fat_not_added_in_cooking",75221051,"Onions_young_green_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75221051"
"75221061_Onion_young_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75221061,"Onion_young_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75221061"
"75221061_Onion_young_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75221061,"Onion_young_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75221061"
"75222020_Parsnips_cooked_fat_added_in_cooking",75222020,"Parsnips_cooked_fat_added_in_cooking",NA,NA,NA,"75222020"
"75222020_Parsnips_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75222020,"Parsnips_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75222020"
"75223011_Peas_cowpeas_field_peas_or_blackeye_peas_not_dried_cooked_from_fresh_fat_not_added_in_cooking",75223011,"Peas_cowpeas_field_peas_or_blackeye_peas_not_dried_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75223011"
"75224010_Peas_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75224010,"Peas_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75224010"
"75224020_Peas_green_cooked_NS_as_to_form_fat_not_added_in_cooking",75224020,"Peas_green_cooked_NS_as_to_form_fat_not_added_in_cooking",NA,NA,NA,"75224020"
"75224020_Peas_green_cooked_NS_as_to_form_fat_not_added_in_cooking",75224020,"Peas_green_cooked_NS_as_to_form_fat_not_added_in_cooking",NA,NA,NA,"75224020"
"75224022_Peas_green_cooked_from_frozen_fat_not_added_in_cooking",75224022,"Peas_green_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75224022"
"75224022_Peas_green_cooked_from_frozen_fat_not_added_in_cooking",75224022,"Peas_green_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75224022"
"75224023_Peas_green_cooked_from_canned_fat_not_added_in_cooking",75224023,"Peas_green_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75224023"
"75224032_Peas_green_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",75224032,"Peas_green_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75224032"
"75224032_Peas_green_cooked_from_frozen_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75224032,"Peas_green_cooked_from_frozen_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75224032"
"75226000_Peppers_green_cooked_NS_as_to_fat_added_in_cooking",75226000,"Peppers_green_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75226000"
"75226000_Peppers_green_cooked_NS_as_to_fat_added_in_cooking",75226000,"Peppers_green_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75226000"
"75226010_Peppers_green_cooked_fat_not_added_in_cooking",75226010,"Peppers_green_cooked_fat_not_added_in_cooking",NA,NA,NA,"75226010"
"75226010_Peppers_green_cooked_fat_not_added_in_cooking",75226010,"Peppers_green_cooked_fat_not_added_in_cooking",NA,NA,NA,"75226010"
"75226020_Peppers_green_cooked_fat_added_in_cooking",75226020,"Peppers_green_cooked_fat_added_in_cooking",NA,NA,NA,"75226020"
"75226020_Peppers_green_cooked_fat_added_in_cooking",75226020,"Peppers_green_cooked_fat_added_in_cooking",NA,NA,NA,"75226020"
"75226020_Peppers_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75226020,"Peppers_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75226020"
"75226020_Peppers_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75226020,"Peppers_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75226020"
"75226040_Peppers_red_cooked_NS_as_to_fat_added_in_cooking",75226040,"Peppers_red_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75226040"
"75226050_Peppers_red_cooked_fat_not_added_in_cooking",75226050,"Peppers_red_cooked_fat_not_added_in_cooking",NA,NA,NA,"75226050"
"75226060_Peppers_red_cooked_fat_added_in_cooking",75226060,"Peppers_red_cooked_fat_added_in_cooking",NA,NA,NA,"75226060"
"75226060_Peppers_red_cooked_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",75226060,"Peppers_red_cooked_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",NA,NA,NA,"75226060"
"75226060_Peppers_red_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75226060,"Peppers_red_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75226060"
"75226090_Peppers_hot_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75226090,"Peppers_hot_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75226090"
"75226090_Peppers_hot_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75226090,"Peppers_hot_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75226090"
"75226101_Peppers_hot_cooked_from_fresh_fat_not_added_in_cooking",75226101,"Peppers_hot_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75226101"
"75226103_Peppers_hot_cooked_from_canned_fat_not_added_in_cooking",75226103,"Peppers_hot_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75226103"
"75226103_Peppers_hot_cooked_from_canned_fat_not_added_in_cooking",75226103,"Peppers_hot_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75226103"
"75226110_Peppers_hot_cooked_NS_as_to_form_fat_added_in_cooking",75226110,"Peppers_hot_cooked_NS_as_to_form_fat_added_in_cooking",NA,NA,NA,"75226110"
"75226111_Peppers_hot_cooked_from_fresh_fat_added_in_cooking",75226111,"Peppers_hot_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75226111"
"75227100_Radish_Japanese_daikon_cooked_fat_not_added_in_cooking",75227100,"Radish_Japanese_daikon_cooked_fat_not_added_in_cooking",NA,NA,NA,"75227100"
"75228020_Rutabaga_cooked_fat_added_in_cooking",75228020,"Rutabaga_cooked_fat_added_in_cooking",NA,NA,NA,"75228020"
"75230000_Sauerkraut_cooked_NS_as_to_fat_added_in_cooking",75230000,"Sauerkraut_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75230000"
"75230000_Sauerkraut_cooked_NS_as_to_fat_added_in_cooking",75230000,"Sauerkraut_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75230000"
"75231010_Snowpea_pea_pod_cooked_NS_as_to_form_fat_not_added_in_cooking",75231010,"Snowpea_pea_pod_cooked_NS_as_to_form_fat_not_added_in_cooking",NA,NA,NA,"75231010"
"75231020_Snowpea_pea_pod_cooked_NS_as_to_form_fat_added_in_cooking",75231020,"Snowpea_pea_pod_cooked_NS_as_to_form_fat_added_in_cooking",NA,NA,NA,"75231020"
"75231021_Snowpea_pea_pod_cooked_from_fresh_fat_added_in_cooking",75231021,"Snowpea_pea_pod_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75231021"
"75231021_Snowpea_pea_pod_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75231021,"Snowpea_pea_pod_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75231021"
"75232000_Seaweed_dried",75232000,"Seaweed_dried",NA,NA,NA,"75232000"
"75232000_Seaweed_dried",75232000,"Seaweed_dried",NA,NA,NA,"75232000"
"75232050_Seaweed_prepared_with_soy_sauce",75232050,"Seaweed_prepared_with_soy_sauce",NA,NA,NA,"75232050"
"75232050_Seaweed_prepared_with_soy_sauce",75232050,"Seaweed_prepared_with_soy_sauce",NA,NA,NA,"75232050"
"75233000_Squash_summer_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75233000,"Squash_summer_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75233000"
"75233001_Squash_summer_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75233001,"Squash_summer_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75233001"
"75233011_Squash_summeryellow_or_green_cooked_from_fresh_fat_not_added_in_cooking",75233011,"Squash_summeryellow_or_green_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75233011"
"75233020_Squash_summer_cooked_NS_as_to_form_fat_added_in_cooking",75233020,"Squash_summer_cooked_NS_as_to_form_fat_added_in_cooking",NA,NA,NA,"75233020"
"75233020_Squash_summer_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75233020,"Squash_summer_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75233020"
"75233020_Squash_summer_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75233020,"Squash_summer_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75233020"
"75233021_Squash_summer_cooked_from_fresh_fat_added_in_cooking",75233021,"Squash_summer_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75233021"
"75233021_Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",75233021,"Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",NA,NA,NA,"75233021"
"75233021_Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75233021,"Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75233021"
"75233021_Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75233021,"Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75233021"
"75233021_Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75233021,"Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75233021"
"75233021_Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75233021,"Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75233021"
"75233220_Squash_spaghetti_cooked_fat_not_added_in_cooking",75233220,"Squash_spaghetti_cooked_fat_not_added_in_cooking",NA,NA,NA,"75233220"
"75233220_Squash_spaghetti_cooked_fat_not_added_in_cooking",75233220,"Squash_spaghetti_cooked_fat_not_added_in_cooking",NA,NA,NA,"75233220"
"75234021_Turnip_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75234021,"Turnip_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75234021"
"75235000_Water_chestnut",75235000,"Water_chestnut",NA,NA,NA,"75235000"
"75301110_Beans_lima_and_corn_succotash_cooked_fat_not_added_in_cooking",75301110,"Beans_lima_and_corn_succotash_cooked_fat_not_added_in_cooking",NA,NA,NA,"75301110"
"75301120_Beans_lima_and_corn_succotash_cooked_fat_added_in_cooking",75301120,"Beans_lima_and_corn_succotash_cooked_fat_added_in_cooking",NA,NA,NA,"75301120"
"75301120_Beans_lima_and_corn_succotash_cooked_fat_added_in_cooking",75301120,"Beans_lima_and_corn_succotash_cooked_fat_added_in_cooking",NA,NA,NA,"75301120"
"75302060_Beans_string_green_with_pinto_beans_cooked_fat_not_added_in_cooking",75302060,"Beans_string_green_with_pinto_beans_cooked_fat_not_added_in_cooking",NA,NA,NA,"75302060"
"75302080_Bean_salad_yellow_andor_green_string_beans",75302080,"Bean_salad_yellow_andor_green_string_beans",NA,NA,NA,"75302080"
"75302080_Bean_salad_yellow_andor_green_string_beans",75302080,"Bean_salad_yellow_andor_green_string_beans",NA,NA,NA,"75302080"
"75306010_Eggplant_in_tomato_sauce_cooked_fat_not_added_in_cooking",75306010,"Eggplant_in_tomato_sauce_cooked_fat_not_added_in_cooking",NA,NA,NA,"75306010"
"75306010_Eggplant_in_tomato_sauce_cooked_fat_not_added_in_cooking",75306010,"Eggplant_in_tomato_sauce_cooked_fat_not_added_in_cooking",NA,NA,NA,"75306010"
"75307000_Green_peppers_and_onions_cooked_fat_added_in_cooking",75307000,"Green_peppers_and_onions_cooked_fat_added_in_cooking",NA,NA,NA,"75307000"
"75307000_Green_peppers_and_onions_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75307000,"Green_peppers_and_onions_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75307000"
"75307000_Green_peppers_and_onions_cooked_fat_added_in_cooking_WO_FAT",75307000,"Green_peppers_and_onions_cooked_fat_added_in_cooking_WO_FAT",NA,NA,NA,"75307000"
"75311012_Mixed_vegetables_corn_lima_beans_peas_green_beans_and_carrots_cooked_from_frozen_fat_not_added_in_cooking",75311012,"Mixed_vegetables_corn_lima_beans_peas_green_beans_and_carrots_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75311012"
"75311012_Mixed_vegetables_corn_lima_beans_peas_green_beans_and_carrots_cooked_from_frozen_fat_not_added_in_cooking",75311012,"Mixed_vegetables_corn_lima_beans_peas_green_beans_and_carrots_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75311012"
"75315010_Peas_and_corn_cooked_fat_not_added_in_cooking",75315010,"Peas_and_corn_cooked_fat_not_added_in_cooking",NA,NA,NA,"75315010"
"75315010_Peas_and_corn_cooked_fat_not_added_in_cooking",75315010,"Peas_and_corn_cooked_fat_not_added_in_cooking",NA,NA,NA,"75315010"
"75316010_Zucchini_with_tomato_sauce_cooked_fat_not_added_in_cooking",75316010,"Zucchini_with_tomato_sauce_cooked_fat_not_added_in_cooking",NA,NA,NA,"75316010"
"75316010_Zucchini_with_tomato_sauce_cooked_fat_not_added_in_cooking",75316010,"Zucchini_with_tomato_sauce_cooked_fat_not_added_in_cooking",NA,NA,NA,"75316010"
"75316050_Ratatouille",75316050,"Ratatouille",NA,NA,NA,"75316050"
"75317000_Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_NS_as_to_fat_added_in_cooking",75317000,"Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75317000"
"75317020_Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_fat_not_added_in_cooking",75317020,"Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_fat_not_added_in_cooking",NA,NA,NA,"75317020"
"75330100_Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking",75330100,"Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75330100"
"75330120_Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking",75330120,"Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking",NA,NA,NA,"75330120"
"75330120_Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75330120,"Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75330120"
"75330130_Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking",75330130,"Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75330130"
"75330140_Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_fat_not_added_in_cooking",75330140,"Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_fat_not_added_in_cooking",NA,NA,NA,"75330140"
"75330150_Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75330150,"Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75330150"
"75340000_Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnut_etc_cooked_NS_as_to_fat_added_in_cooking",75340000,"Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnut_etc_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75340000"
"75340160_Vegetable_and_pasta_combinations_with_cream_or_cheese_sauce_broccoli_pasta_carrots_corn_zucchini_peppers_cauliflower_peas_etc_cooked",75340160,"Vegetable_and_pasta_combinations_with_cream_or_cheese_sauce_broccoli_pasta_carrots_corn_zucchini_peppers_cauliflower_peas_etc_cooked",NA,NA,NA,"75340160"
"75403010_Beans_string_green_NS_as_to_form_creamed_or_with_cheese_sauce",75403010,"Beans_string_green_NS_as_to_form_creamed_or_with_cheese_sauce",NA,NA,NA,"75403010"
"75403020_Beans_string_green_cooked_NS_as_to_form_with_mushroom_sauce",75403020,"Beans_string_green_cooked_NS_as_to_form_with_mushroom_sauce",NA,NA,NA,"75403020"
"75403021_Beans_string_green_cooked_from_fresh_with_mushroom_sauce",75403021,"Beans_string_green_cooked_from_fresh_with_mushroom_sauce",NA,NA,NA,"75403021"
"75403023_Beans_string_green_cooked_from_canned_with_mushroom_sauce",75403023,"Beans_string_green_cooked_from_canned_with_mushroom_sauce",NA,NA,NA,"75403023"
"75409011_Cauliflower_from_fresh_creamed",75409011,"Cauliflower_from_fresh_creamed",NA,NA,NA,"75409011"
"75409012_Cauliflower_from_frozen_creamed",75409012,"Cauliflower_from_frozen_creamed",NA,NA,NA,"75409012"
"75409020_Cauliflower_batterdipped_fried",75409020,"Cauliflower_batterdipped_fried",NA,NA,NA,"75409020"
"75410500_Chiles_rellenos_cheese_filled_stuffed_chili_peppers",75410500,"Chiles_rellenos_cheese_filled_stuffed_chili_peppers",NA,NA,NA,"75410500"
"75410500_Chiles_rellenos_cheesefilled_stuffed_chili_peppers",75410500,"Chiles_rellenos_cheesefilled_stuffed_chili_peppers",NA,NA,NA,"75410500"
"75412010_Eggplant_batterdipped_fried",75412010,"Eggplant_batterdipped_fried",NA,NA,NA,"75412010"
"75412030_Eggplant_dip",75412030,"Eggplant_dip",NA,NA,NA,"75412030"
"75412060_Eggplant_parmesan_casserole_regular",75412060,"Eggplant_parmesan_casserole_regular",NA,NA,NA,"75412060"
"75412060_Eggplant_parmesan_casserole_regular",75412060,"Eggplant_parmesan_casserole_regular",NA,NA,NA,"75412060"
"75414011_Mushrooms_from_fresh_creamed",75414011,"Mushrooms_from_fresh_creamed",NA,NA,NA,"75414011"
"75414011_Mushrooms_from_fresh_creamed",75414011,"Mushrooms_from_fresh_creamed",NA,NA,NA,"75414011"
"75414020_Mushrooms_stuffed",75414020,"Mushrooms_stuffed",NA,NA,NA,"75414020"
"75414020_Mushrooms_stuffed",75414020,"Mushrooms_stuffed",NA,NA,NA,"75414020"
"75414030_Mushrooms_batter_dipped_fried",75414030,"Mushrooms_batter_dipped_fried",NA,NA,NA,"75414030"
"75414030_Mushrooms_batterdipped_fried",75414030,"Mushrooms_batterdipped_fried",NA,NA,NA,"75414030"
"75414500_Okra_batter_dipped_fried_WO_FAT",75414500,"Okra_batter_dipped_fried_WO_FAT",NA,NA,NA,"75414500"
"75414500_Okra_batterdipped_fried",75414500,"Okra_batterdipped_fried",NA,NA,NA,"75414500"
"75415020_Onion_rings_NS_as_to_form_batter_dipped_baked_or_fried",75415020,"Onion_rings_NS_as_to_form_batter_dipped_baked_or_fried",NA,NA,NA,"75415020"
"75415020_Onion_rings_NS_as_to_form_batterdipped_baked_or_fried",75415020,"Onion_rings_NS_as_to_form_batterdipped_baked_or_fried",NA,NA,NA,"75415020"
"75418030_Squash_summer_casserole_with_rice_and_tomato_sauce",75418030,"Squash_summer_casserole_with_rice_and_tomato_sauce",NA,NA,NA,"75418030"
"75418040_Squash_summer_casserole_with_cheese_sauce",75418040,"Squash_summer_casserole_with_cheese_sauce",NA,NA,NA,"75418040"
